2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 14:04:44 | WARN | storage | Retrying request to upstream service attempt=5 (env=staging, region=me-south-1, ip=97.158.29.93, request_id=4s0hxkzciuw9sga5, trace_id=e10rz4s7zzzl60fd2kg71ebh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:04:48 | WARN | frontend | Slow response detected (3433ms) endpoint=/search?q=phone (env=staging, region=ap-southeast-1, ip=251.66.157.189, request_id=d0s1jox19llznpcc, trace_id=c2u3qfgko4l61gv53tkrevef, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:04:52 | WARN | api | Queue backlog growing size=2273 (env=staging, region=ap-southeast-1, ip=86.88.14.60, request_id=72o7tm3hszabvbix, trace_id=dej4kq3908fjp3k7yj2sf4n6, ua="PostmanRuntime/7.36.0")
2026-02-01 14:04:53 | WARN | orders | Slow response detected (2090ms) endpoint=/login (env=prod, region=us-east-1, ip=204.109.47.243, request_id=fe4aargiywwaqsvb, trace_id=vx42benoiycl97k5kuoa3h6f, ua="PostmanRuntime/7.36.0")
2026-02-01 14:04:55 | WARN | worker | Elevated error rate observed window_s=120 rate=1.3% (env=dev, region=me-south-1, ip=172.79.245.158, request_id=c6du285nwpac0x6l, trace_id=cfc7i43y3tgkuvww6humgy91, ua="PostmanRuntime/7.36.0")
2026-02-01 14:04:56 | WARN | worker | Disk usage above 80% disk=85% (env=prod, region=me-south-1, ip=50.50.57.17, request_id=msr7z3hdmgdl9zxz, trace_id=dggq5ais46n4qgcgc9ss0kc1, ua="curl/8.4.0")
2026-02-01 14:05:00 | WARN | db | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=234.133.97.58, request_id=q1h6772th8i3kfmd, trace_id=xgakthje7o9no2ibf7a7u9bw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:05:02 | WARN | api | Slow response detected (1236ms) endpoint=/files/upload (env=prod, region=ap-southeast-1, ip=139.132.52.29, request_id=xqzmm8425jgh1gvn, trace_id=2ol6h8i30pxrh9fyr7q75m8w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:05:04 | WARN | inventory | High memory usage warning mem=73% (env=prod, region=me-south-1, ip=31.25.215.195, request_id=jvolozd0fs244heh, trace_id=gqiv3855oghyv450xjijpmyb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:05:05 | WARN | auth | Queue backlog growing size=5289 (env=prod, region=eu-west-1, ip=11.80.104.185, request_id=9ykelb1id245852n, trace_id=sklo5c1mmt5ux4xmxxagco74, ua="curl/8.4.0")
2026-02-01 14:05:07 | WARN | auth | Circuit breaker half-open dependency=orders-api (env=dev, region=eu-west-1, ip=200.32.57.225, request_id=j0xthrfj0apok3jj, trace_id=55im2p31ih2sz1pk1zemhhal, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:05:09 | WARN | cdn | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=58.52.244.223, request_id=ijnwukhlu9ajmonc, trace_id=or4gngy852m5u59c1mv71zmj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:05:11 | WARN | frontend | High memory usage warning mem=90% (env=prod, region=us-east-1, ip=224.102.113.116, request_id=9ilurf29ya1237o3, trace_id=jestb7zwyfqqnmh362f9gfhz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:05:19 | WARN | worker | Elevated error rate observed window_s=30 rate=14.8% (env=prod, region=me-south-1, ip=67.135.200.149, request_id=84e2z9wehwqid52s, trace_id=m5fphnfq7gthf7hqpv7041wl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:05:21 | WARN | db | Slow response detected (1417ms) endpoint=/files/9411 (env=prod, region=me-south-1, ip=162.80.34.38, request_id=qnjirj39tg3jh494, trace_id=s5bke0vy9dyv94tup72ibrk5, ua="curl/8.4.0")
2026-02-01 14:05:27 | WARN | inventory | Rate limit nearing threshold remaining=39 (env=dev, region=us-east-1, ip=112.123.16.138, request_id=e70yaun5s8vnc96j, trace_id=oy9x5b69ua32vii85ou31eb8, ua="curl/8.4.0")
2026-02-01 14:05:30 | WARN | billing | Temporary network jitter detected rtt_ms=168 (env=prod, region=us-east-1, ip=74.150.176.230, request_id=o5ta0v7wm3k7ppf6, trace_id=971t8p3gtogvtiiwm3w6uhkr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:05:33 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=108.160.67.182, request_id=vxiadxs9lte6clwf, trace_id=6d1m65lh8omkhbykb7cc9q38, ua="PostmanRuntime/7.36.0")
2026-02-01 14:05:36 | WARN | storage | Temporary network jitter detected rtt_ms=471 (env=prod, region=me-south-1, ip=100.161.93.92, request_id=asjb1mo49eh1zv0r, trace_id=zqx6lsrzv96z53miz47ynhch, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:05:40 | WARN | api | Elevated error rate observed window_s=300 rate=9.9% (env=prod, region=eu-west-1, ip=230.216.111.25, request_id=lt7waw4v697ik2tx, trace_id=avxmjr7e7wrqfddnutewgpeh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:05:42 | WARN | storage | High memory usage warning mem=88% (env=prod, region=ap-southeast-1, ip=70.49.234.160, request_id=79ugwcbkphm3bxqo, trace_id=5bqhp855neafdn3bwmtkdym3, ua="PostmanRuntime/7.36.0")
2026-02-01 14:05:45 | WARN | auth | Elevated error rate observed window_s=120 rate=8.4% (env=staging, region=me-south-1, ip=60.52.45.35, request_id=i1xe01fhg0u4jz3r, trace_id=99k2w5b5n5pr2wuyl6mudas2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:05:47 | WARN | auth | Payment provider latency high (1682ms) (env=prod, region=eu-west-1, ip=240.232.34.179, request_id=nwf5vohw3h4ktyyc, trace_id=qe7h5y5bltwqe2t8w1tnc51v, ua="curl/8.4.0")
2026-02-01 14:05:48 | WARN | payments | Elevated error rate observed window_s=300 rate=10.2% (env=prod, region=me-south-1, ip=148.57.19.135, request_id=stujhykg5p31mp0y, trace_id=0bosemf2hds8r2ldz2nu9ep1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:06:05 | WARN | kms | Slow response detected (2412ms) endpoint=/health (env=dev, region=eu-west-1, ip=231.250.237.132, request_id=puhfi1d0vtkewj00, trace_id=8r8n5lq3a0mx4b4tpqdtjcnb, ua="PostmanRuntime/7.36.0")
2026-02-01 14:06:07 | WARN | kms | High memory usage warning mem=90% (env=prod, region=eu-west-1, ip=129.30.229.252, request_id=m0otz3kxaab4wg2o, trace_id=rme821n8pnme3ep5fp1wuepa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:06:14 | WARN | storage | Slow response detected (2004ms) endpoint=/admin/config (env=prod, region=us-east-1, ip=121.192.204.65, request_id=yzqxnbc1eaxqmj9z, trace_id=ql5z64374h8stisk5fxscbkp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:06:23 | WARN | inventory | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=132.144.236.146, request_id=42q5u94ldddtrrvy, trace_id=1mnv44mc15so4mc16iqx5au7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:06:25 | WARN | cdn | Queue backlog growing size=9300 (env=prod, region=ap-southeast-1, ip=39.77.15.97, request_id=bmf4aaeqe502l47p, trace_id=ab1d7yv3on0e4ct1qzofiyo3, ua="curl/8.4.0")
2026-02-01 14:06:31 | WARN | frontend | Disk usage above 80% disk=80% (env=prod, region=ap-southeast-1, ip=159.131.208.22, request_id=uhjsdit15yof3vc1, trace_id=h6f0jrwhmq8kwh66h54fuveb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:06:35 | WARN | search | Elevated error rate observed window_s=300 rate=9.6% (env=prod, region=us-east-1, ip=235.71.170.126, request_id=4y4lodhkqpf6l98l, trace_id=665jmxw6emzbc83vxf1e4yws, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:06:38 | WARN | auth | High memory usage warning mem=76% (env=prod, region=eu-west-1, ip=102.139.91.22, request_id=a5y4tononyllxjjf, trace_id=lhm9nkl5a7pcudwadl424pfq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:06:41 | WARN | auth | Slow response detected (1766ms) endpoint=/orders/4466 (env=prod, region=eu-west-1, ip=243.169.175.159, request_id=oq5hvmjtcbu9ut2g, trace_id=m6cniif0i5u4cdtjhoyx5z5a, ua="curl/8.4.0")
2026-02-01 14:06:44 | WARN | gateway | Disk usage above 80% disk=99% (env=prod, region=us-east-1, ip=168.127.107.152, request_id=n9grw1tkpf5kgzct, trace_id=xf6o9ehxryri8iq649wwuwtv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:06:58 | WARN | cdn | Temporary network jitter detected rtt_ms=413 (env=staging, region=me-south-1, ip=16.1.32.121, request_id=z1i9vzmn8h07rywb, trace_id=vd3xl7ps0s5ycdwvnzupyrdw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:07:00 | WARN | search | High memory usage warning mem=76% (env=staging, region=ap-southeast-1, ip=167.74.113.219, request_id=mfu4jffqng240kvy, trace_id=671eqgw25bd94s2g4eese1mz, ua="curl/8.4.0")
2026-02-01 14:07:02 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=me-south-1, ip=113.59.174.221, request_id=151r6sz5abu88bi1, trace_id=5p5pxe3tsus1epdl8d9368p5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:07:03 | WARN | scheduler | Elevated error rate observed window_s=60 rate=7.3% (env=dev, region=eu-west-1, ip=131.42.218.76, request_id=646ujmm7oc5k8yit, trace_id=vmgpmurdb9mydu96jkwo1110, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:10 | WARN | orders | Elevated error rate observed window_s=120 rate=8.0% (env=staging, region=us-east-1, ip=140.138.150.73, request_id=r9q6od5ywyqkzq6b, trace_id=kgfu150biz9bfkzbpe7rvyjp, ua="curl/8.4.0")
2026-02-01 14:07:21 | WARN | orders | Circuit breaker half-open dependency=s3 (env=prod, region=ap-southeast-1, ip=178.238.229.168, request_id=mpyh5u5cvzj49gpk, trace_id=mqicbyapdhegjhauscttz4z6, ua="PostmanRuntime/7.36.0")
2026-02-01 14:07:24 | WARN | search | Circuit breaker half-open dependency=orders-api (env=dev, region=ap-southeast-1, ip=69.179.225.247, request_id=oi5429m2u06039ad, trace_id=q5wgampsxoutllickq8gjz2y, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:25 | WARN | profile | Rate limit nearing threshold remaining=40 (env=prod, region=us-east-1, ip=220.180.47.125, request_id=js6ww2brrcvnqw4g, trace_id=qiwxk1be6y2zsebdiwv7oxfg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:29 | WARN | worker | High memory usage warning mem=72% (env=prod, region=me-south-1, ip=95.164.145.134, request_id=uqouo7c3ugxfrnzu, trace_id=b4pumxssagjy7at3u1on8v3m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:33 | WARN | billing | Circuit breaker half-open dependency=postgres (env=staging, region=us-east-1, ip=248.118.220.22, request_id=pbj5hqu70meu83t6, trace_id=o18zu0bushryhopdxljnaacf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:43 | WARN | email | Slow response detected (2600ms) endpoint=/orders/8820 (env=prod, region=me-south-1, ip=235.217.115.76, request_id=ln4tb5bht47xu0gm, trace_id=jo15eot7j9jzzcrfaltoesus, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:53 | WARN | email | Disk usage above 80% disk=82% (env=prod, region=ap-southeast-1, ip=205.222.66.90, request_id=e1h0fqzr7kdmcwz3, trace_id=jrwpwolvh1fozgvmg55c04qz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:07:56 | WARN | billing | Payment provider latency high (3365ms) (env=prod, region=us-east-1, ip=160.172.50.228, request_id=2bbwaaz3jxqfuf7f, trace_id=afvnw6xrufpith6wjyt7ywbg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:08:06 | WARN | scheduler | Retrying request to upstream service attempt=1 (env=staging, region=eu-west-1, ip=130.153.72.132, request_id=q44qv2thych8bid3, trace_id=tv6grcmuw0p9vxxg0zy0hxp9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:08:12 | WARN | auth | Queue backlog growing size=3903 (env=prod, region=me-south-1, ip=129.176.60.134, request_id=hlynpt332j89ahev, trace_id=rk2u1livjkdj1pmgdk9co6e1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:08:14 | WARN | orders | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=178.182.127.183, request_id=lwfqxd0wtogw10y4, trace_id=uthjwnm38onxjzy38ptcf8qr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:08:15 | WARN | api | Temporary network jitter detected rtt_ms=735 (env=prod, region=eu-west-1, ip=68.97.219.42, request_id=fxzp2d11jimcrf1m, trace_id=f1ylmfhic39cq41t4x4ltx4d, ua="PostmanRuntime/7.36.0")
2026-02-01 14:08:37 | WARN | frontend | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=94.164.122.169, request_id=y5kxvsdagrpvp64m, trace_id=8eioco680hltm9npbr994won, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:08:39 | WARN | kms | Elevated error rate observed window_s=300 rate=9.6% (env=dev, region=me-south-1, ip=187.234.23.145, request_id=odxi93fctxp1rim1, trace_id=ubyro8m93yba5s29b58wula5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:08:43 | WARN | frontend | High memory usage warning mem=90% (env=staging, region=eu-west-1, ip=118.87.126.80, request_id=bi9694hhwzsauay3, trace_id=21hd5rlwwrd8sy10s4zl8w10, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:08:46 | WARN | inventory | Rate limit nearing threshold remaining=7 (env=staging, region=me-south-1, ip=12.151.248.48, request_id=gmujoigzpcygqkwz, trace_id=ggak3aw9difyz1errlqcjr3i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:08:48 | WARN | frontend | Queue backlog growing size=1372 (env=prod, region=eu-west-1, ip=87.169.139.20, request_id=l1n0fmiya1yyvjej, trace_id=5u89u2zqkpt3okj1vac8wwt2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:08:51 | WARN | inventory | Rate limit nearing threshold remaining=23 (env=dev, region=ap-southeast-1, ip=77.134.204.189, request_id=qyrlh9hlzt1e9pj4, trace_id=8d6bjkmw47623036r6z6fczf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:08:56 | WARN | orders | Circuit breaker half-open dependency=kms (env=prod, region=us-east-1, ip=206.228.205.191, request_id=ryatgp3t5qo2ss6g, trace_id=v7ir3tp76271zg0b6ejek3cy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:09:00 | WARN | orders | Queue backlog growing size=7229 (env=dev, region=us-east-1, ip=232.6.208.98, request_id=brr9xrrsvnpdhcau, trace_id=0klkd7fnoxxxu3iex13txyy9, ua="PostmanRuntime/7.36.0")
2026-02-01 14:09:02 | WARN | api | Payment provider latency high (3469ms) (env=prod, region=eu-west-1, ip=187.59.27.30, request_id=15yecl50dryojdyu, trace_id=rnik4ophfvcr2ezq5t4dyxx4, ua="PostmanRuntime/7.36.0")
2026-02-01 14:09:06 | WARN | auth | Payment provider latency high (3367ms) (env=prod, region=me-south-1, ip=182.77.164.109, request_id=84vvqp28lc48l4jk, trace_id=clx8xgpu6pgiqdf24cbhlivo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:09:23 | WARN | gateway | Circuit breaker half-open dependency=search-index (env=prod, region=eu-west-1, ip=148.61.244.183, request_id=uo4e68aqlb6277bf, trace_id=kxt51m5r986gkode1xuhtonj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:09:29 | WARN | billing | Payment provider latency high (291ms) (env=prod, region=me-south-1, ip=133.142.128.170, request_id=iwd3yua4h7ttn6ci, trace_id=aqasyx7xypyb2j0jzpe3k2xr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:09:30 | WARN | worker | Slow response detected (2340ms) endpoint=/payments/refund (env=dev, region=us-east-1, ip=220.121.91.16, request_id=tuceprx11l0mxqx3, trace_id=uzdemfk8zhb8epn60ghn8jsa, ua="curl/8.4.0")
2026-02-01 14:09:41 | WARN | worker | Elevated error rate observed window_s=60 rate=9.5% (env=prod, region=us-east-1, ip=58.65.76.57, request_id=qm6bkofcjjs2ybhl, trace_id=9ghbuix9w3jz4sy7ep69em6d, ua="PostmanRuntime/7.36.0")
2026-02-01 14:09:47 | WARN | storage | Disk usage above 80% disk=88% (env=prod, region=us-east-1, ip=103.151.37.52, request_id=ko7y2fmydsew81jk, trace_id=54l38qfd90astec778w0ejui, ua="curl/8.4.0")
2026-02-01 14:09:51 | WARN | billing | Payment provider latency high (2092ms) (env=prod, region=me-south-1, ip=68.77.95.22, request_id=5faog9ilaf5rtngv, trace_id=txnbikf2uhk3rxn4z87jbu14, ua="PostmanRuntime/7.36.0")
2026-02-01 14:09:52 | WARN | payments | Circuit breaker half-open dependency=search-index (env=prod, region=ap-southeast-1, ip=15.122.158.239, request_id=e8eh8vxf41c3ftb7, trace_id=6irjuclexvniaywbeaz1cqhc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:09:53 | WARN | profile | Queue backlog growing size=9330 (env=prod, region=me-south-1, ip=135.107.15.157, request_id=dq3xx7202ecc2mxr, trace_id=fhs006vhmhjvry9typupixe7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:09:54 | WARN | analytics | Payment provider latency high (3272ms) (env=prod, region=me-south-1, ip=113.249.172.53, request_id=yc7ihyzvubkiuj1l, trace_id=uciyoj51ndkykoicydhn4slh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:09:57 | WARN | cdn | Elevated error rate observed window_s=120 rate=3.3% (env=prod, region=eu-west-1, ip=124.96.133.18, request_id=2l76h2ija4qqonkp, trace_id=ju8my21rjf1puf69276ohj6f, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:09:58 | WARN | scheduler | Disk usage above 80% disk=80% (env=staging, region=me-south-1, ip=149.85.209.86, request_id=lm1uyein0xvqaoyt, trace_id=edjff8rtvqesslx2y48v36ml, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:10:05 | WARN | inventory | Slow response detected (446ms) endpoint=/analytics/event (env=staging, region=us-east-1, ip=208.231.147.103, request_id=dy0km5bs3v57oefw, trace_id=lrkl3mu8zhskedrghqc8zgke, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:10:07 | WARN | frontend | Elevated error rate observed window_s=30 rate=9.8% (env=staging, region=me-south-1, ip=115.122.51.251, request_id=7yuh5vx94nscrhra, trace_id=qrzoio4dkis9gp6t51setp62, ua="curl/8.4.0")
2026-02-01 14:10:13 | WARN | frontend | Disk usage above 80% disk=87% (env=staging, region=me-south-1, ip=117.138.127.181, request_id=3689j8t1ibx50h4i, trace_id=9b55yz92jyhcp675xtkiwoxt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:10:17 | WARN | notifications | Queue backlog growing size=3363 (env=staging, region=me-south-1, ip=92.205.144.134, request_id=5j5ybkbz4vmyd17g, trace_id=41kfck27d0m5rufneuglz4pk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:10:18 | WARN | analytics | Queue backlog growing size=514 (env=prod, region=me-south-1, ip=102.198.239.78, request_id=j86shx3ak887fztu, trace_id=tx60osrcogah4271d1x6vzgb, ua="curl/8.4.0")
2026-02-01 14:10:28 | WARN | analytics | Rate limit nearing threshold remaining=12 (env=prod, region=ap-southeast-1, ip=220.45.168.186, request_id=et9gwjldxorrx9j4, trace_id=nhhn2tj02dd4lhpaty6y0p98, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:10:30 | WARN | notifications | Disk usage above 80% disk=84% (env=staging, region=eu-west-1, ip=53.235.103.152, request_id=02fii3hx3iys2uzo, trace_id=jjwcppb4zsvjz7tizabiuq5w, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:10:44 | WARN | api | High memory usage warning mem=81% (env=prod, region=ap-southeast-1, ip=164.7.36.223, request_id=ylisgacamw3vt6ha, trace_id=74snuitfj1x5mp9goj19whwx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:10:50 | WARN | email | Rate limit nearing threshold remaining=2 (env=prod, region=us-east-1, ip=101.33.219.193, request_id=xi81rmspc80t0s5z, trace_id=xiq1osqzlswpzxwsxwon9vsk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:10:59 | WARN | notifications | Payment provider latency high (2299ms) (env=staging, region=ap-southeast-1, ip=207.45.88.153, request_id=t1onshhhcrkbri3h, trace_id=egpwcegrwxmva8jffl1payzx, ua="curl/8.4.0")
2026-02-01 14:11:01 | WARN | gateway | Queue backlog growing size=6678 (env=prod, region=ap-southeast-1, ip=41.183.237.26, request_id=eo3qxshfdj3n2fqr, trace_id=dnu5rsga5dof8jvjp1hsu9dr, ua="curl/8.4.0")
2026-02-01 14:11:02 | WARN | inventory | High memory usage warning mem=72% (env=staging, region=ap-southeast-1, ip=21.132.42.17, request_id=c34pghr0czckmdwr, trace_id=zkmv2s87qht993qgnf9sd7ne, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:11:08 | WARN | scheduler | Rate limit nearing threshold remaining=9 (env=prod, region=eu-west-1, ip=246.93.192.43, request_id=if9p6cg0tgojimmb, trace_id=vi4g9efcw171zrzhe8gcalvu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:11:09 | WARN | worker | Temporary network jitter detected rtt_ms=583 (env=staging, region=me-south-1, ip=239.1.170.248, request_id=vndhfas7y3rl08s6, trace_id=sdxqu2m334zgqb4y024q4kbc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:11:14 | WARN | billing | Queue backlog growing size=5677 (env=prod, region=me-south-1, ip=106.42.253.50, request_id=bwk8jb7nllimlz6w, trace_id=984kqutr81tglx394xcojkd8, ua="PostmanRuntime/7.36.0")
2026-02-01 14:11:15 | WARN | kms | Payment provider latency high (1583ms) (env=prod, region=me-south-1, ip=235.17.68.78, request_id=153x0e4pox63zvzv, trace_id=w88qmcr66cbfvlzs9i77pr1p, ua="PostmanRuntime/7.36.0")
2026-02-01 14:11:20 | WARN | api | Elevated error rate observed window_s=120 rate=5.3% (env=prod, region=me-south-1, ip=91.129.227.110, request_id=26xoecxa8r9ooxxm, trace_id=s5ndbc0afxb1a8873bsw13z7, ua="PostmanRuntime/7.36.0")
2026-02-01 14:11:22 | WARN | search | Slow response detected (412ms) endpoint=/login (env=dev, region=us-east-1, ip=50.136.18.38, request_id=bx7fij0nhm73e06x, trace_id=kggk9xllmog0oevnqkpq1aot, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
