2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:33:46 | INFO | db | User login success user_id=9255 (env=prod, region=us-east-1, ip=133.59.83.73, request_id=velfvcpu943gaa1a, trace_id=p2fc4lif6fv6kssj81srh4ab, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:34:24 | ERROR | db | Upstream service unavailable dependency=search-index (env=prod, region=eu-west-1, ip=74.25.57.195, request_id=lk2r8l4soeg51eky, trace_id=5yv8nyckx27goe8lat54ioa2, ua="curl/8.4.0")
2026-02-01 13:34:37 | WARN | db | Elevated error rate observed window_s=120 rate=7.1% (env=prod, region=ap-southeast-1, ip=37.185.131.131, request_id=19n0e59jmf77hw1i, trace_id=q5o1c2rkcier591bfb73w0w7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:34:52 | WARN | db | Queue backlog growing size=7025 (env=staging, region=us-east-1, ip=55.189.176.172, request_id=vcw4rurho28hl5j7, trace_id=4ywbymq5399z0euqfbfsdnr0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:34:55 | WARN | db | Circuit breaker half-open dependency=payments-api (env=staging, region=eu-west-1, ip=85.128.183.128, request_id=8zg6psxjlu8rbnqg, trace_id=1wbvvxxu4l2vhjq9s962zpy4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:34:56 | INFO | db | Batch processed records=4326 duration_ms=1943 (env=prod, region=ap-southeast-1, ip=238.244.163.17, request_id=4ro9z1br3k12vnb3, trace_id=a4z8g6g2ypodtdzxblgxivhb, ua="PostmanRuntime/7.36.0")
2026-02-01 13:35:04 | INFO | db | Batch processed records=3495 duration_ms=68 (env=prod, region=us-east-1, ip=46.104.30.63, request_id=b6ylk0r9x1iyew08, trace_id=wtdqyxcpv1fjw0nbbzo0m706, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:35:22 | INFO | db | Cache hit key=inv:SKU15992 ttl_s=1851 (env=staging, region=me-south-1, ip=94.177.21.165, request_id=4z4d4fvuxaqc3b1k, trace_id=krq52lb080lim48lwhqbbmjt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:35:28 | INFO | db | Cache miss key=user:1094 (env=prod, region=eu-west-1, ip=94.4.109.253, request_id=1q27g0v4iyqpp0dw, trace_id=bc5jf1yswcgtocfcfql9t16b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:35:36 | WARN | db | Queue backlog growing size=4820 (env=prod, region=ap-southeast-1, ip=15.192.141.228, request_id=2wsq5zedvquseok9, trace_id=2fbx2iwqicd378v3euxrkjma, ua="curl/8.4.0")
2026-02-01 13:36:35 | INFO | db | Cache miss key=cart:9286 (env=prod, region=eu-west-1, ip=129.8.191.66, request_id=vesaqdj625f3jdur, trace_id=tdar54s6w9ovx5uufq6srsnz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:36:41 | INFO | db | Batch processed records=4605 duration_ms=3122 (env=prod, region=ap-southeast-1, ip=33.166.68.27, request_id=nnrkbeklgggcdbqr, trace_id=9rze54tppd8al7uh2bll71vd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:37:41 | INFO | db | Batch processed records=3008 duration_ms=1989 (env=staging, region=ap-southeast-1, ip=42.130.60.5, request_id=jiq0e852tnnvlgnj, trace_id=h2g3uxzoq55zgtcizzyiogud, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:38:09 | INFO | db | Config loaded version=4.16.47 (env=staging, region=eu-west-1, ip=131.205.45.106, request_id=fslu3s3j91rcljog, trace_id=q3ojh164wunjahn1fvald61g, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:38:17 | INFO | db | DELETE /health 429 (2871ms) (env=staging, region=eu-west-1, ip=39.165.99.37, request_id=watoc3u3xdd1ogeo, trace_id=ailjvmj274x1rx3jh5d8iz5i, ua="PostmanRuntime/7.36.0")
2026-02-01 13:38:42 | INFO | db | Batch processed records=2136 duration_ms=1582 (env=staging, region=ap-southeast-1, ip=98.211.190.137, request_id=5k7f3bezqwz3zxrh, trace_id=0qw77e8r9jjtpvh5k36b3lih, ua="PostmanRuntime/7.36.0")
2026-02-01 13:39:09 | ERROR | db | DB timeout while fetching user profile user_id=4898 (env=dev, region=us-east-1, ip=253.116.77.13, request_id=nmo2wd82jeipf8qp, trace_id=s9vdy8brykc10y4unt8mqasn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:39:55 | ERROR | db | Upstream service unavailable dependency=s3 (env=prod, region=ap-southeast-1, ip=163.115.68.123, request_id=xninkj9pood2w9jk, trace_id=fjh24w4lxn3bmxfp2ozke6uf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:40:14 | INFO | db | Job completed successfully: job=invoice-run duration_ms=3313 (env=prod, region=ap-southeast-1, ip=207.39.216.20, request_id=lm28b4wl6d5w6g4g, trace_id=01wrv2d7tfovnv4gz9oxkvcn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:40:15 | ERROR | db | Connection refused dependency=redis (env=prod, region=us-east-1, ip=47.61.242.193, request_id=77fe3138a0k82yed, trace_id=ovnsvucyk6cri20qyohiz152, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:40:16 | INFO | db | Cache hit key=sess:2871 ttl_s=3475 (env=staging, region=eu-west-1, ip=127.242.200.70, request_id=jevrix5twr7w4at0, trace_id=udx932edyuteb8baai4uho7p, ua="PostmanRuntime/7.36.0")
2026-02-01 13:40:17 | INFO | db | User logout success user_id=1571 (env=prod, region=ap-southeast-1, ip=204.75.150.195, request_id=q6uqddwkkvo2ww8d, trace_id=96iut2vfz61oregcq8kr4pka, ua="PostmanRuntime/7.36.0")
2026-02-01 13:40:25 | WARN | db | High memory usage warning mem=96% (env=prod, region=ap-southeast-1, ip=253.7.219.108, request_id=9mjwdvhr5y2ksat0, trace_id=6hplowc4k21fhy7dlgxksjne, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:41:08 | INFO | db | User logout success user_id=8398 (env=prod, region=eu-west-1, ip=247.23.138.23, request_id=8vjap5yhuw3kn35e, trace_id=l4m31xova9lmktsmw81o798n, ua="curl/8.4.0")
2026-02-01 13:41:36 | WARN | db | High memory usage warning mem=88% (env=prod, region=me-south-1, ip=220.67.165.198, request_id=rd9mbbbfiigirygr, trace_id=5p3cu9y0dc0on79f7h1njqc1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:41:43 | WARN | db | Slow response detected (260ms) endpoint=/search?q=charger (env=staging, region=eu-west-1, ip=85.199.56.250, request_id=oghkp8u1n07yt5b3, trace_id=v7ghdhs1vyz5hkjxwzrk096n, ua="curl/8.4.0")
2026-02-01 13:42:03 | INFO | db | Cache miss key=inv:SKU39473 (env=staging, region=ap-southeast-1, ip=242.10.147.110, request_id=59aoaky4fa4klig4, trace_id=1tn3h934hltqw1c4695snwha, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:42:22 | WARN | db | Payment provider latency high (2700ms) (env=prod, region=me-south-1, ip=243.40.175.194, request_id=0xkstk4v2k8b8s9l, trace_id=fj6500bjfpsxnjv1mhn05obv, ua="PostmanRuntime/7.36.0")
2026-02-01 13:42:42 | INFO | db | User login success user_id=8605 (env=staging, region=eu-west-1, ip=131.226.202.113, request_id=gsdmub7amzb07zk1, trace_id=c7f5h7l7eyqtx8pmosbn6lt6, ua="PostmanRuntime/7.36.0")
2026-02-01 13:42:45 | INFO | db | User logout success user_id=9084 (env=prod, region=us-east-1, ip=98.62.142.5, request_id=nqr7gczvjtnztfp6, trace_id=68614ihdqfr0hko3znslz3n7, ua="PostmanRuntime/7.36.0")
2026-02-01 13:42:49 | INFO | db | Config loaded version=4.12.8 (env=staging, region=us-east-1, ip=115.241.42.230, request_id=ue0p7smtysws3r5h, trace_id=xxsrcq7xkvufw8al443zjq8b, ua="PostmanRuntime/7.36.0")
2026-02-01 13:42:54 | ERROR | db | Worker crashed: out of memory rss_mb=7688 (env=dev, region=us-east-1, ip=126.223.221.251, request_id=dfu8q0htfvrgu1cf, trace_id=48swdxpno8dpmd76y6nffp7m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:43:00 | INFO | db | POST /files/6488 204 (1327ms) (env=prod, region=eu-west-1, ip=101.38.125.116, request_id=62q2hoz766jdy6i9, trace_id=g45g2qlm0u42cl1gjnkvwake, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:43:05 | INFO | db | Batch processed records=280 duration_ms=935 (env=prod, region=me-south-1, ip=49.148.242.124, request_id=00icd59v6k9i8gki, trace_id=nbllxe24of471kmz7ekyng8i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:43:39 | ERROR | db | Authentication failed due to invalid token user_id=5686 (env=prod, region=me-south-1, ip=35.12.211.170, request_id=wxba6m1iinc1nmvl, trace_id=e3xj0kyffbgq7192dhv9c3cv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:43:53 | INFO | db | Metrics pushed cpu=8% mem=88% (env=staging, region=ap-southeast-1, ip=79.115.170.229, request_id=f2z2i7k43xdfmvk8, trace_id=ewsvpruor9urfiek0gjy5r97, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:44:12 | ERROR | db | Data validation error: missing required field field=currency (env=prod, region=ap-southeast-1, ip=124.148.119.65, request_id=23eggx1398o23e1r, trace_id=b3oeie7svbeh01aah51ab3ba, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:44:21 | INFO | db | User login success user_id=3724 (env=prod, region=me-south-1, ip=122.41.72.90, request_id=wbj3yqhxsthf1fde, trace_id=ulz7yjia407nktv5973ga1t0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:44:32 | INFO | db | Batch processed records=3312 duration_ms=286 (env=dev, region=ap-southeast-1, ip=53.156.98.116, request_id=vavrrt8arktjmixn, trace_id=nny045h6g6n48d4mrj0ycyuu, ua="curl/8.4.0")
2026-02-01 13:44:37 | INFO | db | Job completed successfully: job=daily-report duration_ms=809 (env=staging, region=us-east-1, ip=72.147.52.188, request_id=p051m1ne19dl3e4h, trace_id=km9d74qanmt2vhmcypt3ltf4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:44:45 | INFO | db | GET /login 404 (1537ms) (env=prod, region=me-south-1, ip=178.237.27.190, request_id=z17vwryjyf8c55u1, trace_id=dvjtwf48iw8bjgczv2z8jb6y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:45:13 | WARN | db | Rate limit nearing threshold remaining=4 (env=prod, region=us-east-1, ip=233.228.3.129, request_id=9ew3u3k0451swq5j, trace_id=xew0vuqof6wq0ocetxdp466j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:45:14 | INFO | db | Token refreshed user_id=5428 (env=prod, region=me-south-1, ip=192.194.130.182, request_id=v1tehkvzy5745ccy, trace_id=6uizc75vd461f7xcg56xj37u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:45:26 | WARN | db | Payment provider latency high (2101ms) (env=prod, region=me-south-1, ip=96.138.116.160, request_id=9actyqu8equzcvas, trace_id=diean79s3774295m7vikwh43, ua="PostmanRuntime/7.36.0")
2026-02-01 13:45:37 | WARN | db | Disk usage above 80% disk=85% (env=prod, region=ap-southeast-1, ip=21.43.80.196, request_id=hz51udwa8rwfujyc, trace_id=3xizqv8cboz8w6nib2y36lle, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:46:30 | INFO | db | File uploaded id=file_9tkw12ai3j bytes=2414473 (env=staging, region=us-east-1, ip=32.50.240.64, request_id=fbyk7eqmmx8fbjec, trace_id=z2v6oo1m3yedl60wpvne0rhs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:46:40 | WARN | db | Queue backlog growing size=1855 (env=dev, region=eu-west-1, ip=196.103.64.134, request_id=on5y7ptvrwfjqflb, trace_id=7c40dwqtfknhlqdy8dqe13ma, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:47:04 | INFO | db | File uploaded id=file_gzstjix30x bytes=2268636 (env=staging, region=us-east-1, ip=102.249.165.139, request_id=mytc7xwoihf80p8c, trace_id=qoghe2hwykk3fdtt2b44puhb, ua="PostmanRuntime/7.36.0")
2026-02-01 13:47:46 | INFO | db | Cache hit key=cart:8575 ttl_s=1002 (env=prod, region=me-south-1, ip=62.131.251.127, request_id=id9jnazzj4ltih5j, trace_id=knee8v4624pbf8u3rly6ls32, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:47:58 | WARN | db | Temporary network jitter detected rtt_ms=66 (env=dev, region=ap-southeast-1, ip=137.41.3.60, request_id=4ojn26t9jmeyi5il, trace_id=t0kzmtq5lhr8il6f8ax0na76, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:48:32 | WARN | db | Disk usage above 80% disk=97% (env=prod, region=eu-west-1, ip=113.71.46.205, request_id=ztv8e1pz0n9f64q2, trace_id=m2rzpj41jenh733l3wl986o3, ua="curl/8.4.0")
2026-02-01 13:49:25 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=3434 (env=staging, region=me-south-1, ip=62.60.78.253, request_id=pwkk2013cwlh7pqx, trace_id=cssip8ftoclxvbh0jfeyzxuc, ua="PostmanRuntime/7.36.0")
2026-02-01 13:49:43 | ERROR | db | Payment gateway returned 502 provider=stripe (env=prod, region=ap-southeast-1, ip=253.74.88.22, request_id=7edflv12a8fors66, trace_id=zuxwwp6l8pakwno9eo7b734r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:50:30 | WARN | db | High memory usage warning mem=61% (env=prod, region=eu-west-1, ip=193.4.5.116, request_id=jxsu7s1bwitznrvl, trace_id=dltbyk5hb5upi1mferir7fi0, ua="curl/8.4.0")
2026-02-01 13:50:31 | ERROR | db | Unhandled exception type=TimeoutError message=index out of range (env=staging, region=us-east-1, ip=119.185.60.133, request_id=mqawkhyzpxzb6coz, trace_id=53100a2tn195nmnpce3rhs8x, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:50:37 | WARN | db | Slow response detected (1229ms) endpoint=/payments/charge (env=prod, region=eu-west-1, ip=133.37.104.134, request_id=i8il1soqs4omkp13, trace_id=x7tj0sl1nfkil2cv6uf4semx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:51:15 | INFO | db | User login success user_id=5102 (env=prod, region=ap-southeast-1, ip=159.191.80.246, request_id=5m38rlrqidcgvite, trace_id=8we3oo4vfddgjm0xdsu6mdoz, ua="curl/8.4.0")
2026-02-01 13:52:21 | INFO | db | Batch processed records=4054 duration_ms=1675 (env=staging, region=us-east-1, ip=210.127.185.213, request_id=23dj7wnbcm7sqgti, trace_id=dmg3qwpn6pw7lgdhg1hjj89o, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:53:00 | INFO | db | User logout success user_id=7564 (env=dev, region=us-east-1, ip=21.59.210.50, request_id=jd2q8odlp9ktmyn2, trace_id=wwy32hq6wgbieu4yf02mycp8, ua="PostmanRuntime/7.36.0")
2026-02-01 13:53:28 | INFO | db | Cache hit key=sess:2713 ttl_s=2826 (env=staging, region=us-east-1, ip=124.113.186.176, request_id=i8ad6kz659kd96ft, trace_id=mensawje0lsu7t26uy8ngj5u, ua="PostmanRuntime/7.36.0")
2026-02-01 13:53:44 | INFO | db | Cache miss key=user:9465 (env=prod, region=ap-southeast-1, ip=111.185.37.12, request_id=tzq7pui1xiiaawdm, trace_id=l09ey60ge3qq2f3gdf1e800t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:53:45 | INFO | db | Cache miss key=sess:1879 (env=prod, region=me-south-1, ip=2.54.207.9, request_id=dzidu9jn0t07mbu9, trace_id=4u5wdgzizb8r324iwgqskeem, ua="PostmanRuntime/7.36.0")
2026-02-01 13:54:18 | INFO | db | Cache hit key=user:1449 ttl_s=285 (env=dev, region=me-south-1, ip=213.94.92.22, request_id=67khlelvfjnaw0jz, trace_id=vhpwjny9ja9bd0q4vjuxqx2a, ua="curl/8.4.0")
2026-02-01 13:54:21 | INFO | db | User login success user_id=5397 (env=staging, region=ap-southeast-1, ip=81.191.95.38, request_id=dwew3be81fx6n6ao, trace_id=086b1h3uvv3uqw5bqxnn8i6j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:54:37 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=138.180.35.32, request_id=f9d784s2fkkgqk7o, trace_id=w9y9unntc8no0dqzbr09iy6z, ua="PostmanRuntime/7.36.0")
2026-02-01 13:54:51 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=732 (env=prod, region=eu-west-1, ip=168.119.57.10, request_id=240arsy5jnfx5zgb, trace_id=bwyfdmsnpx19finseed0liy9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:55:16 | INFO | db | Job completed successfully: job=daily-report duration_ms=3373 (env=prod, region=eu-west-1, ip=103.211.10.176, request_id=fxfno5c51z7lhpmg, trace_id=jhslg3za8lcl05n1s4augad5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:55:28 | INFO | db | Cache hit key=inv:SKU71333 ttl_s=2324 (env=dev, region=me-south-1, ip=188.28.75.155, request_id=7xk8igyqkm7vehzw, trace_id=ltvlir8dws0fj7i9bhgtxdzi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:55:39 | WARN | db | High memory usage warning mem=76% (env=prod, region=ap-southeast-1, ip=148.22.187.177, request_id=kpwq3xqnyhdjf49h, trace_id=q6xof40w4cygmzlth0zkurp3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:55:47 | WARN | db | Payment provider latency high (298ms) (env=prod, region=me-south-1, ip=50.106.152.54, request_id=ilgkfu0xfdoz3cds, trace_id=l8mtlfdy6i5lfghqrgrlmtt8, ua="PostmanRuntime/7.36.0")
2026-02-01 13:57:11 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2774 (env=prod, region=me-south-1, ip=117.56.138.113, request_id=o0141edzbiokxvcs, trace_id=4mg0hl3pbg1q9mmsjvum1760, ua="PostmanRuntime/7.36.0")
2026-02-01 13:57:12 | WARN | db | Circuit breaker half-open dependency=postgres (env=staging, region=ap-southeast-1, ip=154.138.37.83, request_id=8tbci5iffqwi35wa, trace_id=waqepnf0b4c7rpqww53kbrsv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:57:47 | INFO | db | User login success user_id=4430 (env=prod, region=eu-west-1, ip=73.115.198.210, request_id=abh1oyaxgbqr4sqq, trace_id=sab063dlminlvw528ply972p, ua="curl/8.4.0")
2026-02-01 13:58:24 | INFO | db | Metrics pushed cpu=51% mem=81% (env=staging, region=us-east-1, ip=201.212.217.143, request_id=yp9jt62as470j9gp, trace_id=m3dfkb47d3llgk444s1m2ony, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:58:47 | WARN | db | Disk usage above 80% disk=92% (env=prod, region=ap-southeast-1, ip=53.215.59.62, request_id=u7awxovzi9m60hge, trace_id=mfpv6ecygihb656931l3eqt2, ua="PostmanRuntime/7.36.0")
2026-02-01 13:59:07 | WARN | db | Slow response detected (1784ms) endpoint=/health (env=prod, region=us-east-1, ip=47.87.159.44, request_id=ssn10kw7whpkjg4v, trace_id=9h7ob5dtndb603ql93v3fjcy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:59:46 | WARN | db | High memory usage warning mem=67% (env=prod, region=eu-west-1, ip=28.26.156.208, request_id=snu14b6lu418dvc8, trace_id=5huoffxaeskrgjloaiod5qan, ua="curl/8.4.0")
2026-02-01 14:00:23 | INFO | db | Cache hit key=cart:8892 ttl_s=1275 (env=prod, region=ap-southeast-1, ip=67.189.212.218, request_id=31ocwllr6r6qg8h7, trace_id=5y4zbzqvubo06z13aisqlqwc, ua="PostmanRuntime/7.36.0")
2026-02-01 14:01:28 | WARN | db | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=49.164.209.231, request_id=dkxfskb6oc5e48t3, trace_id=x66a1zl8xns0ynk8nj1hwgts, ua="PostmanRuntime/7.36.0")
2026-02-01 14:01:37 | INFO | db | Cache hit key=rate:137.222.132.171 ttl_s=646 (env=staging, region=us-east-1, ip=137.222.132.171, request_id=6bltam8if9vskn7x, trace_id=aphs3ohiwb0fbp7vyv281rg7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:01:50 | INFO | db | Cache hit key=sess:1746 ttl_s=1366 (env=prod, region=eu-west-1, ip=32.139.42.138, request_id=dr5u7ysam6w8irgv, trace_id=tuepf3tutnhl5x14px3owxqg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:02:09 | INFO | db | Metrics pushed cpu=73% mem=53% (env=staging, region=us-east-1, ip=214.232.134.104, request_id=xy19j6t98fq2sw5c, trace_id=darpxv9pn7mdrnl4k84zsppe, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:02:14 | INFO | db | Batch processed records=4685 duration_ms=497 (env=prod, region=me-south-1, ip=219.103.221.157, request_id=mf87ym6llhpygmey, trace_id=kffi2ftktwm50sxo9kc4ag9l, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:02:34 | WARN | db | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=36.13.85.194, request_id=st5hcf6jdxtj2omn, trace_id=qwbklz97he1qh6jjnve8z8rx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:02:35 | INFO | db | Cache hit key=user:3111 ttl_s=970 (env=staging, region=me-south-1, ip=102.78.145.43, request_id=24iqjukjjb19fgli, trace_id=c42obq7va8054vovd27z1ous, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:03:04 | INFO | db | File uploaded id=file_4jzadhqp33 bytes=8518771 (env=prod, region=eu-west-1, ip=5.150.11.13, request_id=pryaeialo4i6enpt, trace_id=h88tg3bl45sjng1r87j22vrg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:03:25 | INFO | db | Config loaded version=2.20.0 (env=prod, region=me-south-1, ip=8.111.237.218, request_id=w8uu5tqv2ozmt2y4, trace_id=fxq9iu0n9abyciwtw6umannh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:03:29 | INFO | db | POST /login 403 (3244ms) (env=prod, region=eu-west-1, ip=154.33.155.29, request_id=rsxfldbjoqo2q6xw, trace_id=vrv21n0h1z3ju5z4q22yzxu0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:04:46 | INFO | db | User login success user_id=5715 (env=staging, region=ap-southeast-1, ip=231.250.81.185, request_id=bk5y987t52o457vk, trace_id=4w59j62qjynu81ava3is2iqw, ua="PostmanRuntime/7.36.0")
2026-02-01 14:04:57 | INFO | db | Cache hit key=user:2991 ttl_s=302 (env=staging, region=ap-southeast-1, ip=250.164.239.36, request_id=aisxvjh8kdpp0gq2, trace_id=zjf13aw76745jefb6m27f88o, ua="PostmanRuntime/7.36.0")
2026-02-01 14:05:00 | WARN | db | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=234.133.97.58, request_id=q1h6772th8i3kfmd, trace_id=xgakthje7o9no2ibf7a7u9bw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:05:21 | WARN | db | Slow response detected (1417ms) endpoint=/files/9411 (env=prod, region=me-south-1, ip=162.80.34.38, request_id=qnjirj39tg3jh494, trace_id=s5bke0vy9dyv94tup72ibrk5, ua="curl/8.4.0")
2026-02-01 14:06:06 | ERROR | db | Unhandled exception type=IOError message=permission denied (env=prod, region=eu-west-1, ip=8.151.135.65, request_id=pmruufcm0w6pjnpn, trace_id=piz6od8e6v4u13kaffeo5qfb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:06:34 | INFO | db | File uploaded id=file_isnxkxqpzn bytes=940427 (env=prod, region=ap-southeast-1, ip=205.237.9.119, request_id=on4466p0vzi82mu7, trace_id=ca4d0st0iluhf0mzl1nrk7f3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:07:09 | INFO | db | Config loaded version=1.4.31 (env=prod, region=ap-southeast-1, ip=178.133.230.155, request_id=emq8mzfwmejv4j9s, trace_id=pcjz6oibvmewbb0ugt4jauvs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:07:28 | INFO | db | Token refreshed user_id=9901 (env=prod, region=me-south-1, ip=179.96.186.29, request_id=1oy161yapcfwh8c5, trace_id=ez7b4tva1snyri9a18klzgiy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
